OBJECTID,GEOID20,pct9yEd,pctHSGrad,pctWhtClr,medFamInc,incomeDisp,medHomVal,medGrsRnt,medMthMor,pctHomOwn,pctUnemp,pctPoverty,pct1Parent,pctNoVhcl,pctNoPhone,pctNoPlumb,pctCrowded
1478,5.3033E+11,0,100,80.5,117206,,460000,1942,,8.856089592,0,0,81.91490173,19.55719948,0,0,1.752769947
1479,5.3033E+11,11.76000023,88.23999786,62.06999969,133889,,671100,2258,2972,85.81729889,5.200590134,0,13.4751997,8.894229889,0,0,0
1480,5.3033E+11,0,100,58.88999939,131667,4.902420044,772100,1539,3078,61.55720139,2.68908,0,12.65310001,14.84179974,0,0,0
1481,5.3033E+11,0,95.43000031,67.09999847,147098,3.455260038,679200,1894,2716,67.16419983,1.534530044,0,12.43239975,2.578020096,0,0,0
1482,5.3033E+11,0.159999996,99.83999634,40.09000015,83575,4.525129795,677100,1624,2272,41.73130035,11.16460037,0,50.95539856,17.05430031,0,0,0
1483,5.3033E+11,0,98.94000244,73.33999634,158333,4.605169773,1170200,2662,3314,78.8844986,2.80527997,4.529620171,18.54299927,0,0,7.569719791,2.390439987
1484,5.3033E+11,3.190000057,96.80999756,63.22000122,134911,2.690350056,786200,1142,3445,59.82009888,2.648309946,0,31.01849937,12.74359989,0,0,0
1485,5.3033E+11,2.809999943,93.30999756,56,92250,4.552529812,594000,1303,2650,53.28229904,2.069610119,0,60.22470093,26.47699928,0,0,2.078769922
1486,5.3033E+11,4.570000172,91.88999939,53.08000183,79000,,626500,1548,2631,52.3404007,1.627220035,0,0,21.48940086,1.914890051,0,1.489359975
1487,5.3033E+11,2.829999924,94.33000183,67.45999908,114615,5.661220074,510300,1369,2571,57.5,7.993730068,5.95238018,14.5454998,22.5,0,2,2
1488,5.3033E+11,8.909999847,91.08999634,60.47000122,159545,,598700,1840,2810,80.1115036,1.223989964,2.493769884,12.5,1.486989975,0,0,2.230479956
1489,5.3033E+11,9.529999733,84.5,38.97999954,37263,3.245539904,623500,1191,2762,23.77160072,7.194240093,8.407870293,49.43109894,3.851259947,0,0,13.81140041
1490,5.3033E+11,3.880000114,93.98000336,62.65999985,,4.807409763,487600,670,2631,51.52669907,13.09300041,2.032520056,54.40409851,24.80920029,4.580150127,0,3.053440094
1491,5.3033E+11,1.700000048,98.11000061,45.56000137,108036,,527700,1926,2403,84.09089661,1.893939972,3.421050072,23.02630043,4.895100117,1.398599982,0,0
1492,5.3033E+11,6.599999905,93.40000153,41.29999924,97708,,611600,3061,2711,61.93659973,1.919190049,1.810870051,60,2.003340006,0,0,0
1493,5.3033E+11,1.960000038,95.98999786,65.18000031,141500,5.116000175,555700,2060,2490,79.49099731,3.035880089,3.061219931,43.73460007,3.742520094,0,0,5.538919926
1494,5.3033E+11,0,96.26999664,51.63000107,43828,4.402929783,495900,1463,2448,59.42029953,0,0,8.139530182,9.855070114,1.73913002,0,0
1495,5.3033E+11,5.170000076,88.30999756,65.16999817,97917,4.47164011,574700,1147,2477,56.07139969,1.711490035,0,21.15379906,9.642860413,2.142859936,2.5,2.142859936
1496,5.3033E+11,25.54000092,66.80999756,42.20000076,93596,4.391600132,437500,1462,2221,59.07260132,4.186600208,12.05130005,2.16534996,14.7177,0,0,30.44350052
1497,5.3033E+11,24.51000023,68.43000031,27.54000092,12487,6.126200199,617100,802,1427,33.83010101,0,0,0,42.92100143,0.74515599,0,1.937409997
1498,5.3033E+11,14.46000004,75.87999725,41.65999985,60795,4.556379795,590900,680,2440,47.95140076,10.85009956,11.58129978,16.12899971,22.76180077,4.40060997,4.855840206,4.40060997
1499,5.3033E+11,6.400000095,86.79000092,19.79999924,80833,4.495170116,512500,1722,1869,93.5,5.937920094,10.45300007,17.73049927,12,3,0,10
1500,5.3033E+11,10.19999981,85.97000122,20.87999916,54167,,556000,1929,1822,67.07820129,5.486040115,0,59.0746994,3.703700066,2.469140053,0,10.90530014
1501,5.3033E+11,30.37999916,67.73999786,26.89999962,42992,1.807890058,570700,1210,1625,26.58539963,1.594900012,12.46539974,29.77099991,35.12200165,0,0,14.87800026
1502,5.3033E+11,16.72999954,67.98999786,34.06000137,98947,,565200,1404,2244,55.68180084,0,0,27.58620071,2.272730112,0,0,6.25
1503,5.3033E+11,6.380000114,90.05000305,48.54000092,74674,4.605169773,483300,1835,2816,10.61779976,8.07365036,0,100,19.88419914,0,0,9.266409874
1504,5.3033E+11,3.029999971,92.19000244,43.13999939,93207,,593300,2259,2245,59.68249893,2.72480011,8.796299934,5.555560112,0,0,0,2.857140064
1505,5.3033E+11,8.270000458,87.30000305,35.74000168,59118,3.312900066,476200,1540,1922,51.89390182,4.536859989,0,1.374570012,17.0454998,0,0,5.17677021
1506,5.3033E+11,0,99.76000214,74.45999908,154946,,1072500,2292,4000,85.28900146,1.201599956,1.955989957,9.160309792,1.401049972,0,0,0
1507,5.3033E+11,0,100,38.93000031,96771,2.25909996,852800,1915,2773,48.04750061,6.092609882,6.596310139,17.46319962,6.112050056,9.677419662,0,16.63839912
1508,5.3033E+11,8.720000267,91.27999878,37.20999908,61230,,486000,1395,2784,38.55419922,8.408410072,0,0,27.95179939,0,0,11.56630039
1509,5.3033E+11,4.599999905,95.40000153,54.90999985,91094,,685800,1353,2835,58.35960007,4.962409973,0,4.663209915,8.517350197,0,0,20.82019997
1510,5.3033E+11,13.02000046,80.08999634,32.09000015,66776,4.925640106,451400,1506,2267,55.29410172,6.485960007,17.75149918,45.02259827,16.80669975,0,0,7.899159908
1511,5.3033E+11,7.239999771,82.55999756,28,59609,4.156620026,548300,1246,2231,28.47060013,6.832300186,2.293580055,65.38459778,11.05879974,0,10.82349968,4
1512,5.3033E+11,13.51000023,76.75,23.93000031,60990,5.121860027,488300,1042,2219,29.00230026,6.481480122,0,84,19.48959923,7.656610012,0,1.624130011
1513,5.3033E+11,2.079999924,94.58000183,46.38000107,44500,3.138829947,563700,1294,2915,32.82310104,3.051879883,0,21.98579979,31.71769905,1.190479994,0,0
1514,5.3033E+11,12.88000011,82.15000153,39.47000122,,,472300,2609,2295,64.4835968,1.736610055,0,39.81689835,0,0,0,10.32750034
1515,5.3033E+11,2.900000095,92.51999664,44.90000153,131442,,468900,,2393,57.65919876,3.186019897,0,29.62960052,0,0,0,6.884679794
1516,5.3033E+11,2.24000001,97.76000214,58.66999817,166176,,565600,2531,2788,81.71430206,7.462689877,6.637169838,76.92310333,8.857139587,0,0,0
1517,5.3033E+11,0.200000003,99.59999847,65.88999939,88375,,491000,1491,2345,83.06189728,4.23939991,0,0,0,0,0,0
1518,5.3033E+11,0.389999986,95.05000305,47.95000076,100179,3.935009956,563800,2128,2654,32.71889877,8.289699554,0,0,5.06911993,0,0,0
1519,5.3033E+11,3.579999924,91.09999847,49.40000153,83057,2.180370092,424300,1561,2425,49.92950058,2.723740101,0,59.5155983,8.744709969,3.526089907,0,5.500710011
1520,5.3033E+11,0.579999983,88.75,24.89999962,116576,4.422850132,618100,2333,2639,80.04160309,1.678179979,5.460750103,42.19649887,8.316010475,0,0,0
1521,5.3033E+11,4.579999924,94.02999878,39.25,86346,,465400,1483,1885,58.51390076,0,0,49.5727005,15.47990036,0,0,0
1522,5.3033E+11,3.650000095,85.38999939,35.06999969,74279,,542800,1327,2631,33.06560135,4.619329929,14.9605999,31.74600029,2.811239958,1.070950031,0,11.64659977
1523,5.3033E+11,7.059999943,86.98999786,33.09000015,66577,2.995729923,476600,1172,1804,61.14289856,2.400959969,0,85.2940979,10.4762001,0,0,0
1524,5.3033E+11,0,97.93000031,54.79000092,99656,2.031709909,592200,2261,2439,86.4865036,1.06280005,1.35134995,28.96170044,1.280230045,0,0,1.422479987
1525,5.3033E+11,0,97,65.79000092,84750,,599600,1327,2548,68.51850128,4.47247982,0,0,1.234570026,0,0,0
1526,5.3033E+11,1.379999995,98.62000275,62.65000153,115513,6.642049789,627400,1867,2519,61.14649963,5.458769798,2.941179991,17.0454998,1.433120012,0,0,1.273890018
1527,5.3033E+11,3.460000038,95.75,74.58999634,163611,4.605169773,863100,2243,3351,82.48789978,0,0,14.1303997,0,0,0,3.743959904
1528,5.3033E+11,0,98.12999725,75.87000275,118207,,817600,1358,2967,63.02370071,5.68900013,0,15.50389957,0,0,0,0
1529,5.3033E+11,0,100,74.76000214,140714,,707700,2124,2684,66.23619843,2.136179924,0,9.090909958,2.583029985,0,0,6.826570034
1530,5.3033E+11,0,94.80999756,69.16999817,115839,,636400,,2491,94.9260025,3.142859936,0,11.7816,0,3.171250105,0,0
1531,5.3033E+11,0,99.33999634,50.72999954,125083,3.912019968,752300,1469,2500,64.7947998,2.5,0,0,13.17490005,0,0,0
1532,5.3033E+11,12.55000019,82.87999725,13.09000015,82253,,529200,1854,1962,59.10020065,4.585370064,3.475939989,0,8.384460449,1.840489984,0,4.703479767
1533,5.3033E+11,3.660000086,82.48000336,33.43000031,71548,4.366759777,530400,1658,2191,62.11449814,4.046239853,6.474820137,72,5.506609917,0,0,0
1534,5.3033E+11,14.21000004,71.91999817,36.77000046,94236,,545800,2421,2415,54.95980072,16.64459991,0,66.0714035,0,0,0,13.94099998
1535,5.3033E+11,13.06000042,63.18000031,31.77000046,83681,,591900,,2618,100,2.293580055,0,19.09550095,0,0,0,7.885300159
1536,5.3033E+11,17.75,73.12000275,43.72000122,,4.899409771,597700,1601,1961,66.73149872,1.240139961,11.03899956,26.38890076,8.560310364,0,0,11.86769962
1537,5.3033E+11,3.650000095,96.34999847,69.56999969,105486,,456300,1897,1913,86.51029968,15.99400043,0,17.29730034,0.293255001,0,0,4.985340118
1538,5.3033E+11,18.96999931,81.02999878,34.27000046,94783,,403700,1169,2153,34.75180054,0,0,21.49530029,7.446809769,0,0,33.33330154
1539,5.3033E+11,3.799999952,96.19999695,34.43000031,71646,,585900,1700,2523,78.54989624,0.789177001,0,38.50569916,2.416919947,19.4864006,6.193349838,0
1540,5.3033E+11,9.199999809,85.27999878,41.04999924,108508,4.652800083,470800,1693,2142,65.23239899,4.40252018,4.049839973,18.89760017,8.950090408,0,0,3.614459991
1541,5.3033E+11,12.30000019,84.91999817,47.90999985,31215,5.347109795,,1195,3192,10.9698,22.72089958,8.115940094,38.39509964,36.2480011,0,0,17.17009926
1542,5.3033E+11,6.440000057,93.55999756,59.84000015,134025,,502200,,1892,92.13249969,12.2191,0,11.91489983,0,0,0,0
1543,5.3033E+11,4.610000134,90.44999695,22.75,129342,,436100,1897,2217,83.59790039,4.732250214,0,24.1378994,12.9630003,0,0,4.761899948
1544,5.3033E+11,7.789999962,76.11000061,27.54999924,130556,,575400,1750,3539,83.61340332,1.570680022,0,15,3.151259899,0,0,3.991600037
1545,5.3033E+11,9.75,86.83999634,39.18999863,123571,,601400,,2243,96.44190216,0,22.56270027,3.544300079,5.430709839,0,0,7.303369999
1546,5.3033E+11,1.149999976,89.81999969,37.18999863,,3.324239969,465500,,2790,76.69619751,0,0,48.14810181,5.899700165,0,0,0
1547,5.3033E+11,4.070000172,95.93000031,39.95999908,110441,4.856480122,524600,,2577,92.97750092,1.458330035,9.890110016,47.90420151,0,0,0,0
1548,5.3033E+11,1.850000024,95.62000275,66.51999664,101969,,536400,1692,1968,85.04669952,1.333330035,0,31.46850014,1.495329976,1.682240009,0,0
1549,5.3033E+11,0.860000014,92.41000366,59.52000046,146429,4.186460018,618800,2628,2633,75.6917038,4.028779984,3.030299902,12.04189968,0,0,0,0
1550,5.3033E+11,0,100,73.06999969,127083,,612100,1468,2527,73.58080292,2.01680994,0,46.0177002,0,0,0,0
1551,5.3033E+11,0,97.62999725,80.13999939,162292,2.931190014,1084000,2138,3477,91.74150085,2.758620024,0,38.85350037,0.897665977,0,0,0
1552,5.3033E+11,0,97.97000122,65.09999847,168477,3.506560087,729500,1475,3254,85.12400055,2.533169985,0,5.910170078,0,0,0,1.652889967
1553,5.3033E+11,2.640000105,96.51000214,58.25999832,75536,4.350940228,721400,,2260,97.36840057,0,25.9701004,11.72410011,0,0,0,0
1554,5.3033E+11,0,99.66000366,69.45999908,143125,4.779520035,1148400,2655,4000,83.75289917,2.247189999,5.309730053,4.907979965,0,0,0,0
1555,5.3033E+11,0,97.94000244,73.66000366,146010,,848600,,2994,92.20780182,6.904759884,0,0,2.07791996,0,0,0
1556,5.3033E+11,2.690000057,86.13999939,62.47000122,71071,6.267720222,618700,,2319,88.69730377,3.160269976,26.72809982,18.02330017,0,0,0,0
1557,5.3033E+11,0.800000012,98.51000214,30.32999992,39519,4.411009789,420600,1926,2562,40.4844017,0,0,54.75109863,16.09000015,0,0,0
1558,5.3033E+11,0,94.11000061,70.51000214,131705,4.111149788,701000,1060,3523,79.5121994,1.161560059,0,11.28050041,8.780489922,0,0,0
1559,5.3033E+11,1.039999962,97.48999786,53.18000031,150096,,821600,,3636,87.32939911,2.029769897,0,0,0,0,0,0
1560,5.3033E+11,6.130000114,90.72000122,58.06000137,92171,,558000,1638,2006,59.25370026,0,0,7.183909893,5.970149994,0,0,4.477610111
1561,5.3033E+11,3.309999943,93.94000244,33.25,48625,3.922280073,465400,1863,2659,19.2140007,8.474579811,2.179840088,13.20750046,5.895199776,0,0,9.27947998
1562,5.3033E+11,4.210000038,85.02999878,40.97999954,126296,,520600,2291,2857,72.19509888,0,0,0,0,0,0,2.926830053
1563,5.3033E+11,0,99.20999908,39.52000046,,5.78786993,,1495,,8.620690346,0,49.72069931,22.5564003,15.94830036,0,0,17.02589989
1564,5.3033E+11,1.120000005,95.01000214,60.63000107,132688,,713800,,2900,91.2963028,9.844559669,6.743740082,22.1765995,0,0,0,0
1565,5.3033E+11,1.620000005,95.79000092,36.59000015,76635,3.64966011,563400,1713,2738,44.98429871,14.57380009,0,56.55739975,2.978060007,1.410660028,0,2.821320057
1566,5.3033E+11,3.079999924,92.58000183,39.08000183,106364,5.3853302,598500,2107,2439,84.06590271,8.538350105,0,0,6.868130207,0,0,3.846149921
1567,5.3033E+11,4.75,95.25,55.59000015,94196,3.435100079,615800,2081,2465,82.36560059,3.291539907,2.830189943,40.57970047,0,0,0,0
1568,5.3033E+11,1.730000019,96.41999817,50.61000061,96850,,610500,,2043,75.95909882,0.153138995,0,11.9204998,0,0,0,0
1569,5.3033E+11,1.409999967,98.29000092,57.70000076,117969,5.387929916,718100,1645,3356,64.35639954,3.861000061,0,16.58029938,2.475250006,0,0,1.155120015
1570,5.3033E+11,0,99.72000122,68.59999847,140833,5.233779907,709400,,2654,100,2.429150105,3.37838006,9.439530373,0,0,0,0
1571,5.3033E+11,2.589999914,93.48000336,38.43999863,57974,3.912019968,426800,1571,2024,46.70410156,17.68639946,11.94810009,21.72769928,3.786819935,0,0,4.628330231
1572,5.3033E+11,11.34000015,81.43000031,45.84999847,102396,,493600,1650,2414,73.228302,3.247859955,0,9.509200096,2.230969906,0,0,1.312340021
1573,5.3033E+11,2.109999895,96.15000153,64.77999878,,2.974900007,581900,1268,3706,46.03379822,4.862020016,0,74.22360229,5.331600189,0,0,7.022109985
1574,5.3033E+11,0,100,64.44000244,145040,,600700,2679,3531,60,5.740739822,0,43.90240097,0,0,0,0
1575,5.3033E+11,2.880000114,96.70999908,55.45999908,,,602000,1541,2669,78.29340363,0,0,4.545450211,5.239520073,0,0,2.245510101
1576,5.3033E+11,3.569999933,93.63999939,41.95999908,69565,3.377939939,565000,1873,2625,54.12369919,0,0,34.35580063,8.505149841,0,0,3.608249903
1577,5.3033E+11,0,99.33000183,51.36999893,129519,,760100,,2385,89.86170197,0,0,5.9479599,0,0,0,5.529950142
1578,5.3033E+11,4.639999866,92.77999878,44.65999985,111050,,520800,1727,2383,86.49790192,0,0,45.09799957,11.81429958,3.797470093,0,0
1579,5.3033E+11,3.339999914,96.23999786,55.06999969,141216,,562000,,2474,89.13929749,0,0,9.090909958,1.844259977,0,0,0
1580,5.3033E+11,0,95.37999725,40.09000015,124722,,655800,,2959,96.15380096,0,0,0,0,0,0,0
1581,5.3033E+11,0,98.44999695,49.54999924,87179,,666700,1765,2500,30.74379921,1.509430051,4.731860161,22.74679947,9.421489716,3.471070051,0,0
1582,5.3033E+11,0,89.73000336,37.81000137,69256,4.748270035,626500,1634,2244,44.62279892,1.03926003,5.322130203,47.11780167,24.3980999,0,0,11.23600006
1583,5.3033E+11,1.149999976,97.80999756,52.25,118594,,611400,2136,2513,75.75759888,2.606309891,0,10.55900002,0,0,0,2.33100009
1584,5.3033E+11,2.450000048,94.62000275,40.25,94630,4.297689915,720400,1575,3629,46.69419861,10.34130001,15.73279953,29.72970009,15.42700005,0,0,0
1585,5.3033E+11,0,97.54000092,71.48999786,131250,3.843029976,682600,,2742,97.11930084,0.954980016,1.851850033,7.119740009,0,0,0,0
1586,5.3033E+11,0,97.12999725,64.76999664,197750,,1111500,1727,4000,94.5326004,5.385739803,0,2.34375,2.469140053,0,0,0
1587,5.3033E+11,1.110000014,98.08999634,79.68000031,122754,5.105949879,508000,2136,2635,79.56199646,3.374229908,0,17.50970078,0,0,0,2.0072999
1588,5.3033E+11,1.370000005,96.83999634,50.49000168,81711,5.393630028,647700,1235,2640,46.35630035,6.413609982,3.375530005,23.68420029,12.75300026,0,0,1.619429946
1589,5.3033E+11,0,99.44000244,73.44999695,143250,4.199709892,989400,,3680,98.2507019,1.020409942,1.94175005,14.95730019,0,1.749269962,0,0.583090007
1590,5.3033E+11,1.730000019,93.19000244,37.18000031,115536,,619900,,2681,91.23709869,5.740180016,0,27.6923008,0,0,0,0
1591,5.3033E+11,5.730000019,94.26999664,54.08000183,135573,,609700,2111,2694,73.97589874,0,0,0,24.57830048,4.578310013,0,0
1592,5.3033E+11,9.920000076,90.08000183,42.68999863,81897,5.585999966,537000,1662,2646,41.07139969,3.647799969,10,0,19.64290047,2.529759884,0,5.208330154
1593,5.3033E+11,0,83.01000214,57.20999908,78906,,580900,2268,2710,87.38939667,1.791530013,0,0,0,0,0,0
1594,5.3033E+11,5.320000172,91.94999695,56.06999969,147188,,538600,1456,,83.60209656,3.351959944,0,2.87770009,4.838709831,0,0,0
1595,5.3033E+11,0,99.12000275,49.00999832,112431,4.700479984,572700,2218,2677,88.80480194,0,0,21.88839912,1.512859941,0,0,0
1596,5.3033E+11,0,97.05000305,62.15000153,150417,4.199709892,645300,2314,2731,82.75859833,2.510920048,0,5.084750175,0,0,0,4.174230099
1597,5.3033E+11,0.600000024,92.41999817,41.86999893,73580,4.411009789,552200,1609,2609,49.8905983,4.956270218,3.5,71.51159668,3.063460112,1.750550032,0,1.750550032
1598,5.3033E+11,2.420000076,95.08000183,54.56999969,106300,,868800,1916,3231,47.92750168,4.928319931,2.142859936,22.14290047,2.461139917,0,0,3.238339901
1599,5.3033E+11,1.870000005,91.23000336,55.84999847,100938,4.179090023,582400,1848,2510,58.44589996,5.627709866,14.59850025,32.72729874,7.770269871,0,0,0.844595015
1600,5.3033E+11,0,97.44999695,42.58000183,74573,4.778439999,632400,1114,2464,72.6140976,2.259890079,0,0,17.42740059,0,0,5.186719894
1601,5.3033E+11,0,100,81.12000275,170347,,855600,1854,4000,67.77490234,0,0,0,0,22.76210022,0,0
1602,5.3033E+11,0,100,51.88000107,157813,,729700,2359,2563,83.25579834,1.696609974,0,10.55720043,0,0,0,0
1603,5.3033E+11,0,100,63.22000122,139214,3.593569994,701000,2130,3015,86.80000305,3.200000048,0,25.91239929,0,0,0,0
1604,5.3033E+11,0,98.79000092,67.51999664,193688,,745800,,3214,95.61589813,1.264369965,0,8.579090118,0,0,0,1.670150042
1605,5.3033E+11,0,99.43000031,67.68000031,176667,,840500,3000,3534,72.6140976,6.823530197,0,10.30930042,1.659749985,0,0,1.244809985
1606,5.3033E+11,0,100,74.37000275,145556,,737100,,3433,97.20670319,4.096389771,0,5.78512001,0,0,0,0
1607,5.3033E+11,1.809999943,95.12000275,56.65000153,156838,,658000,,2948,100,5.28771019,0,0,0,0,0,3.10078001
1608,5.3033E+11,1.409999967,97.48000336,67.73000336,103603,5.646619797,625900,2507,2590,86.17420197,8.388810158,4.830920219,35.50299835,0,0,0,3.977269888
1609,5.3033E+11,0,100,65.30999756,73750,3.867569923,631600,1734,2870,46.91939926,4.305560112,4.0625,35.71429825,13.74409962,0,0,1.421800017
1610,5.3033E+11,0.409999996,98.77999878,55.99000168,135990,5.144169807,791800,1863,2719,79.23390198,5.125,11.42860031,7.80780983,2.217740059,0,0,1.209679961
1611,5.3033E+11,1.129999995,96.73000336,63.16999817,171875,,699500,1538,3296,83.94740295,2.842809916,0,33.17070007,2.368419886,0,0,0
1612,5.3033E+11,0.980000019,96.86000061,49.11999893,86167,,636700,1741,2650,40.37850189,11.28499985,5.714290142,0,6.309150219,0,10.88329983,2.523659945
1613,5.3033E+11,1.980000019,96.33000183,69.27999878,218235,,656800,,2862,94.70050049,7.485380173,0,6.435639858,11.52070045,0,0,0
1614,5.3033E+11,0,98.31999969,53.38999939,164438,,800200,,3426,92.76490021,2.905200005,0,0,0,0,0,0
1615,5.3033E+11,3.289999962,96.70999908,60.79999924,76615,4.487390041,429800,1814,2181,59.30360031,6.145740032,3.424659967,8.421050072,6.420020103,4.89662981,0,3.59085989
1616,5.3033E+11,0,98,69.48999786,,,666100,1438,2740,57.3146019,4.223740101,0,13.25759983,0,0,0,0
1617,5.3033E+11,9.409999847,90.58999634,43.88999939,57140,4.249350071,,959,,27.90029907,1.955989957,0,0,24.16110039,4.506229877,6.615530014,3.355700016
1618,5.3033E+11,1.809999943,98.19000244,62.66999817,98125,3.822410107,388600,,2458,95.51570129,3.846149921,13.91300011,7.770269871,3.139009953,0,0,0
1619,5.3033E+11,1.299999952,98.69999695,33.58000183,88750,,,2048,,0,7.665810108,0,36.80709839,7.558139801,0,0,2.180229902
1620,5.3033E+11,1.75,89.90000153,52.13999939,118611,4.397530079,688000,3110,2379,84.375,2.277040005,0,0,0,0,0,3.720240116
1621,5.3033E+11,16.29000092,83.70999908,71.33000183,207321,,786300,3175,3699,89.8608017,2.031800032,0,10.39330006,0,0,0,0
1622,5.3033E+11,1.409999967,98.05999756,62.75,116581,2.30975008,596900,1853,2338,54.46720123,8.355790138,0,10.58199978,0.968783975,0,0,0
1623,5.3033E+11,0.930000007,95.76000214,66.76000214,87264,4.768799782,636100,1856,2298,41.80329895,2.41286993,0,22.74880028,6.721310139,0,0,2.131150007
1624,5.3033E+11,2.160000086,95.81999969,55.93999863,88106,2.207269907,518900,1650,2688,42.67240143,5.242720127,0,0,3.448280096,0,0,3.017240047
1625,5.3033E+11,0,100,62.65999985,151118,4.414110184,798600,1938,3160,85.8585968,1.456310034,0,13.68420029,3.872050047,2.020200014,0,1.515149951
1626,5.3033E+11,0,100,51.86000061,105333,2.995729923,658900,1791,3968,78.90299988,0,0,3.418800116,0,0,0,0
1627,5.3033E+11,0,97.16000366,58.04999924,113770,3.999030113,570600,1984,2211,21.66930008,3.324470043,0,0,16.69339943,0,0,5.93900013
